customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-03287,Female,0,Yes,No,10,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Electronic check,65.92,640.74,No
CUST-03288,Female,0,Yes,No,16,No,No phone service,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),68.09,1008.12,No
CUST-03289,Female,0,Yes,Yes,20,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,90.95,1800.4,No
CUST-03290,Female,0,Yes,No,32,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,93.19,3077.9,No
CUST-03291,Male,0,No,Yes,54,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),84.02,4472.83,Yes
CUST-03292,Female,0,Yes,Yes,11,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),28.23,323.96,No
CUST-03293,Male,1,No,No,23,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,77.39,1866.71,No
CUST-03294,Male,0,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,77.21,3128.7,No
CUST-03295,Female,0,Yes,Yes,4,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,No,Electronic check,57.57,234.14,No
CUST-03296,Female,0,Yes,Yes,26,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Credit card (automatic),35.05,996.09,No
CUST-03297,Female,0,No,No,7,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,112.16,816.81,No
CUST-03298,Female,0,No,No,28,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,97.25,2710.02,Yes
CUST-03299,Female,0,Yes,No,46,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),62.64,2852.09,No
CUST-03300,Male,1,Yes,No,11,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Electronic check,47.08,486.14,No
CUST-03301,Female,0,Yes,No,54,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),59.98,3490.0,No
CUST-03302,Female,1,Yes,No,15,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,66.42,1093.79,Yes
CUST-03303,Male,0,Yes,No,9,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,96.33,812.06,Yes
CUST-03304,Male,0,Yes,No,23,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),22.91,485.88,No
CUST-03305,Female,0,Yes,Yes,57,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,87.06,4765.88,Yes
CUST-03306,Male,0,Yes,No,3,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),82.13,237.6,Yes
CUST-03307,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,85.12,1339.9,No
CUST-03308,Male,0,No,No,36,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),89.89,3058.43,No
CUST-03309,Male,0,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,114.36,1967.63,Yes
CUST-03310,Female,0,No,Yes,3,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,98.65,282.19,Yes
CUST-03311,Male,0,Yes,No,15,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Mailed check,75.85,1198.76,No
CUST-03312,Male,0,No,Yes,51,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,61.8,3065.96,No
CUST-03313,Male,1,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,103.93,6863.67,Yes
CUST-03314,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Credit card (automatic),117.89,213.85,No
CUST-03315,Male,0,Yes,No,30,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,116.02,3181.17,No
CUST-03316,Male,0,Yes,No,5,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),73.6,384.62,No
CUST-03317,Female,0,No,No,38,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,83.83,3233.86,No
CUST-03318,Female,0,No,No,1,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Mailed check,100.73,93.77,No
CUST-03319,Male,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,59.47,64.88,No
CUST-03320,Female,0,Yes,No,47,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),88.78,,No
CUST-03321,Female,0,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,56.12,209.81,No
CUST-03322,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,80.61,1106.13,Yes
CUST-03323,Male,0,No,No,67,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,33.07,2218.18,No
CUST-03324,Female,1,No,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,95.92,6303.39,No
CUST-03325,Male,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Mailed check,27.51,192.44,Yes
CUST-03326,Female,1,Yes,No,30,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),31.84,875.99,Yes
CUST-03327,Male,0,No,No,29,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),101.35,2850.42,No
CUST-03328,Male,0,Yes,Yes,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,74.35,1683.87,No
CUST-03329,Female,1,Yes,No,63,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),68.88,4577.27,No
CUST-03330,Female,1,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),106.77,4598.67,Yes
CUST-03331,Male,0,No,No,46,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),51.61,2389.54,No
CUST-03332,Female,0,Yes,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),51.63,600.56,No
CUST-03333,Female,0,Yes,No,21,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),71.8,1658.1,No
CUST-03334,Female,0,Yes,No,24,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),103.0,2616.47,No
CUST-03335,Male,0,Yes,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,39.01,539.07,Yes
CUST-03336,Male,0,Yes,No,5,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,47.71,258.03,Yes
CUST-03337,Female,1,Yes,No,6,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.39,561.38,Yes
CUST-03338,Female,0,Yes,No,8,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,117.6,985.09,No
CUST-03339,Female,0,No,No,9,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),88.3,841.66,No
CUST-03340,Male,0,No,No,11,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),74.86,786.16,Yes
CUST-03341,Male,0,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,106.23,1280.49,Yes
CUST-03342,Female,0,No,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,59.3,1350.4,Yes
CUST-03343,Female,0,No,No,26,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,86.45,2275.13,No
CUST-03344,Female,0,Yes,No,14,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,42.35,605.59,No
CUST-03345,Female,1,Yes,No,60,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,57.97,3487.3,No
CUST-03346,Female,0,No,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,90.48,2568.99,No
CUST-03347,Female,0,No,No,48,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),79.29,4097.8,Yes
CUST-03348,Male,0,No,No,62,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,109.11,6147.46,Yes
CUST-03349,Female,1,No,No,7,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Electronic check,39.03,259.32,No
CUST-03350,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,67.49,1559.01,Yes
CUST-03351,Female,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,23.51,465.34,No
CUST-03352,Female,0,Yes,No,17,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,115.65,1911.49,Yes
CUST-03353,Male,1,Yes,No,1,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,79.01,83.69,Yes
CUST-03354,Male,0,Yes,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,36.53,1768.39,No
CUST-03355,Male,0,Yes,Yes,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,103.87,547.43,Yes
CUST-03356,Male,1,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,29.38,2286.51,No
CUST-03357,Female,0,Yes,Yes,47,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,107.1,4586.73,Yes
CUST-03358,Male,0,Yes,No,31,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),22.26,751.54,No
CUST-03359,Female,0,Yes,Yes,7,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),112.75,788.39,No
CUST-03360,Male,0,Yes,No,26,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,48.13,1276.59,No
CUST-03361,Female,0,Yes,Yes,12,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,55.19,632.98,No
CUST-03362,Female,0,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),81.39,896.14,Yes
CUST-03363,Female,0,No,Yes,52,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,112.94,6235.59,No
CUST-03364,Female,0,Yes,No,18,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),37.63,718.49,Yes
CUST-03365,Female,1,Yes,No,22,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,54.24,1147.55,Yes
CUST-03366,Female,0,No,No,54,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,86.36,4844.31,Yes
CUST-03367,Male,0,No,No,4,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),25.25,107.78,No
CUST-03368,Female,0,No,No,32,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,52.48,1823.11,Yes
CUST-03369,Male,0,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),81.84,2355.7,Yes
CUST-03370,Male,0,No,Yes,21,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,62.21,1233.31,No
CUST-03371,Female,0,No,No,52,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),116.6,6339.84,No
CUST-03372,Male,1,No,Yes,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),116.32,8181.68,Yes
CUST-03373,Female,0,Yes,No,23,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),111.44,2347.73,Yes
CUST-03374,Male,1,No,No,23,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),114.26,2489.12,Yes
CUST-03375,Female,1,No,No,25,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),113.97,3078.85,Yes
CUST-03376,Male,0,No,Yes,42,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,102.78,4007.12,No
CUST-03377,Female,0,Yes,No,37,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),113.65,4285.78,Yes
CUST-03378,Female,1,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.14,173.1,Yes
CUST-03379,Female,1,Yes,Yes,3,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,96.94,276.41,Yes
CUST-03380,Female,0,Yes,Yes,66,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),72.12,4542.79,Yes
CUST-03381,Male,0,No,No,12,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,65.4,708.58,No
CUST-03382,Female,0,Yes,No,35,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),31.0,1144.78,Yes
CUST-03383,Male,1,No,No,52,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,54.03,2933.98,Yes
CUST-03384,Male,0,No,No,13,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),56.92,666.91,No
CUST-03385,Male,0,Yes,No,35,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),40.14,1289.17,No
CUST-03386,Female,1,No,No,5,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),113.24,597.04,Yes
CUST-03387,Male,0,No,No,69,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Mailed check,79.59,5188.41,No
CUST-03388,Male,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),115.37,351.26,Yes
CUST-03389,Male,0,No,Yes,22,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,77.22,1850.25,No
CUST-03390,Female,1,Yes,No,28,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,71.38,1874.94,No
CUST-03391,Female,0,Yes,No,48,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),57.23,2502.04,No
CUST-03392,Male,0,Yes,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),38.01,232.16,Yes
CUST-03393,Female,0,Yes,No,22,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,36.42,771.67,No
CUST-03394,Female,0,Yes,Yes,13,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),91.34,1225.71,Yes
CUST-03395,Male,0,No,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),99.87,1527.47,No
CUST-03396,Male,0,No,No,47,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,21.85,1040.97,No
CUST-03397,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,28.75,29.8,Yes
CUST-03398,Male,0,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),92.25,3835.61,Yes
CUST-03399,Female,0,No,No,50,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,35.48,1863.17,No
CUST-03400,Female,0,Yes,No,60,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,56.45,3085.51,Yes
CUST-03401,Female,0,Yes,Yes,34,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),97.84,3577.9,No
CUST-03402,Female,0,Yes,No,15,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,105.92,1571.42,No
CUST-03403,Female,0,Yes,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,110.15,2214.86,No
CUST-03404,Female,0,Yes,No,69,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),52.38,3688.71,No
CUST-03405,Male,0,No,No,58,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,78.53,4859.85,Yes
CUST-03406,Male,0,No,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,66.56,1500.1,No
CUST-03407,Female,0,Yes,Yes,65,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),89.69,6023.0,No
CUST-03408,Female,0,Yes,Yes,51,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),92.64,5120.95,No
CUST-03409,Female,0,Yes,No,60,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),40.82,2585.03,No
CUST-03410,Male,0,No,Yes,39,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,112.96,4802.17,No
CUST-03411,Female,0,No,Yes,55,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,67.16,3950.69,Yes
CUST-03412,Male,0,No,Yes,59,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,40.97,2347.78,No
CUST-03413,Female,0,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,46.34,189.6,No
CUST-03414,Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,32.27,2052.5,Yes
CUST-03415,Male,0,No,No,15,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,35.49,575.6,No
CUST-03416,Male,0,Yes,No,22,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,104.13,2211.74,No
CUST-03417,Female,0,Yes,No,48,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,102.54,4936.35,No
CUST-03418,Female,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),62.3,2314.8,No
CUST-03419,Female,0,Yes,No,59,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,68.14,3827.01,No
CUST-03420,Male,0,No,No,19,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,24.9,514.6,No
CUST-03421,Male,0,Yes,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),42.4,812.18,No
CUST-03422,Male,1,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),42.1,82.02,No
CUST-03423,Male,0,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),102.71,2258.15,Yes
CUST-03424,Male,0,Yes,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),61.99,2589.53,Yes
CUST-03425,Male,0,No,No,14,No,No phone service,DSL,No,No,No,No,No,Yes,One year,No,Mailed check,22.18,339.13,No
CUST-03426,Female,0,No,No,23,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),45.17,1098.53,No
CUST-03427,Female,0,No,Yes,10,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,63.59,620.04,Yes
CUST-03428,Male,0,No,No,47,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,35.29,1530.45,No
CUST-03429,Female,0,No,No,3,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,25.06,68.96,Yes
CUST-03430,Female,0,No,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),34.36,1459.56,No
CUST-03431,Male,0,Yes,No,18,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),42.09,721.33,No
CUST-03432,Female,0,Yes,No,2,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,67.7,140.71,No
CUST-03433,Male,1,Yes,Yes,55,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,95.27,4981.64,Yes
CUST-03434,Male,0,No,No,24,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),41.82,1060.12,No
CUST-03435,Female,0,Yes,No,32,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),100.54,2922.09,Yes
CUST-03436,Male,0,No,No,43,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,102.18,4626.4,Yes
CUST-03437,Male,0,No,No,36,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),85.38,2928.5,Yes
