customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,avg_monthly_charge,charge_tenure_ratio,customer_lifetime_value,engagement_score,service_utilization_score,contract_risk_score,loyalty_score,churn_risk_index,tenure_group,is_new_customer,has_autopay,has_fiber
CUST-01636,Male,0,Yes,No,17,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),105.17,1886.5,Yes,110.97,0.948,1787.89,55.6,57.1,1.0,20.6,45.0,12-24,0,1,1
CUST-01637,Male,1,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,57.11,425.06,Yes,53.13,1.075,456.88,55.6,50.0,1.0,15.6,55.0,6-12,0,0,1
CUST-01638,Male,0,No,Yes,23,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,86.48,2039.0,Yes,88.65,0.976,1989.04,44.4,50.0,1.0,21.7,25.0,12-24,0,0,1
CUST-01639,Male,0,No,Yes,25,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),80.33,1846.93,No,73.88,1.087,2008.25,44.4,42.9,1.0,22.8,25.0,24-48,0,1,0
CUST-01640,Female,0,Yes,Yes,24,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),35.25,855.59,No,35.65,0.989,846.0,66.7,64.3,0.1,62.7,0.0,12-24,0,1,1
CUST-01641,Female,0,Yes,Yes,50,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,No,Electronic check,59.96,2757.33,No,55.15,1.087,2998.0,44.4,50.0,0.1,72.7,0.0,48+,0,0,0
CUST-01642,Male,0,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),101.52,3286.92,No,109.56,0.927,3045.6,11.1,7.1,0.1,54.9,45.0,24-48,0,1,0
CUST-01643,Male,0,Yes,No,58,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,37.65,2141.51,Yes,36.92,1.02,2183.7,55.6,57.1,1.0,43.3,25.0,48+,0,0,1
CUST-01644,Female,0,Yes,No,26,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,68.15,1819.46,No,69.98,0.974,1771.9,22.2,28.6,1.0,18.9,50.0,24-48,0,0,1
CUST-01645,Male,0,No,No,10,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Mailed check,70.96,687.14,No,68.71,1.033,709.6,55.6,57.1,0.1,52.7,30.0,6-12,0,0,0
CUST-01646,Male,0,No,No,6,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,107.05,647.88,No,107.98,0.991,642.3,66.7,78.6,1.0,16.7,75.0,0-6,0,0,1
CUST-01647,Male,1,No,Yes,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),79.35,4638.67,Yes,82.83,0.958,4443.6,11.1,7.1,1.0,33.3,50.0,48+,0,1,0
CUST-01648,Female,1,Yes,No,3,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.36,306.08,Yes,102.03,1.033,316.08,66.7,71.4,1.0,15.0,75.0,0-6,1,1,0
CUST-01649,Male,0,No,No,5,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,106.52,501.99,Yes,100.4,1.061,532.6,44.4,50.0,0.1,47.7,50.0,0-6,0,0,1
CUST-01650,Female,0,Yes,Yes,3,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,62.29,194.12,Yes,64.71,0.963,186.87,22.2,35.7,1.0,6.1,80.0,0-6,1,0,0
CUST-01651,Male,0,No,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,27.31,530.91,No,25.28,1.08,573.51,22.2,14.3,0.3,44.1,25.0,12-24,0,0,0
CUST-01652,Female,0,No,No,28,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),107.76,3213.1,No,114.75,0.939,3017.28,22.2,28.6,0.1,56.0,45.0,24-48,0,1,1
CUST-01653,Female,0,No,No,1,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,36.35,55.605,Yes,55.6,0.654,36.35,55.6,57.1,1.0,11.7,55.0,0-6,1,0,1
CUST-01654,Male,1,No,No,26,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,72.77,1757.4,Yes,67.59,1.077,1892.02,55.6,57.1,1.0,25.6,25.0,24-48,0,0,1
CUST-01655,Female,1,No,Yes,19,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),31.02,585.39,Yes,30.81,1.007,589.38,55.6,50.0,1.0,21.7,25.0,12-24,0,1,0
CUST-01656,Male,0,Yes,No,47,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,114.84,5242.66,No,111.55,1.029,5397.48,33.3,35.7,0.3,60.8,20.0,24-48,0,0,0
CUST-01657,Female,0,Yes,Yes,52,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),19.49,944.03,No,18.15,1.074,1013.48,33.3,35.7,1.0,35.5,25.0,48+,0,1,1
CUST-01658,Male,1,Yes,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),51.32,1816.9,Yes,46.59,1.102,2001.48,11.1,7.1,1.0,23.9,50.0,24-48,0,1,0
CUST-01659,Male,0,Yes,No,24,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,116.97,2777.71,No,115.74,1.011,2807.28,33.3,42.9,1.0,20.0,45.0,12-24,0,0,0
CUST-01660,Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,36.08,371.73,Yes,37.17,0.971,360.8,55.6,50.0,0.3,44.7,30.0,6-12,0,0,1
CUST-01661,Male,0,Yes,No,54,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,90.31,5255.18,Yes,97.32,0.928,4876.74,22.2,28.6,1.0,34.4,50.0,48+,0,0,0
CUST-01662,Male,0,No,No,16,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,82.01,1268.33,Yes,79.27,1.035,1312.16,44.4,50.0,1.0,17.8,25.0,12-24,0,0,1
CUST-01663,Female,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,19.46,317.88,No,18.7,1.041,330.82,66.7,71.4,0.1,58.8,0.0,12-24,0,0,1
CUST-01664,Male,0,Yes,No,61,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,107.1,6571.54,Yes,107.73,0.994,6533.1,55.6,50.0,1.0,45.0,45.0,48+,0,0,1
CUST-01665,Male,0,No,No,69,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),20.55,1437.14,Yes,20.83,0.987,1417.95,44.4,42.9,1.0,47.2,25.0,48+,0,1,1
CUST-01666,Female,0,Yes,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,89.52,4903.82,Yes,83.12,1.077,5281.68,22.2,14.3,1.0,37.2,50.0,48+,0,0,0
CUST-01667,Female,0,No,No,72,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),63.56,4187.47,No,58.16,1.093,4576.32,33.3,42.9,1.0,46.7,25.0,48+,0,1,0
CUST-01668,Male,0,No,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),24.82,1300.44,No,23.22,1.069,1389.92,22.2,14.3,1.0,35.6,50.0,48+,0,1,0
CUST-01669,Male,0,Yes,No,40,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,65.61,2684.31,No,67.11,0.978,2624.4,44.4,50.0,1.0,31.1,25.0,24-48,0,0,1
CUST-01670,Female,0,No,Yes,13,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),86.08,1094.61,No,84.2,1.022,1119.04,33.3,35.7,0.1,49.9,0.0,12-24,0,1,0
CUST-01671,Female,1,Yes,Yes,66,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,23.98,1454.15,No,22.03,1.089,1582.68,22.2,28.6,1.0,41.1,50.0,48+,0,0,0
CUST-01672,Male,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,109.6,6598.84,No,115.77,0.947,6247.2,11.1,7.1,1.0,33.9,70.0,48+,0,0,0
CUST-01673,Female,0,No,No,11,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),51.31,579.53,Yes,52.68,0.974,564.41,66.7,64.3,0.1,55.5,30.0,6-12,0,1,1
CUST-01674,Male,1,Yes,No,25,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,38.03,1014.47,No,40.58,0.937,950.75,55.6,50.0,1.0,25.0,25.0,24-48,0,0,1
CUST-01675,Male,0,No,No,3,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,102.95,296.85,No,98.95,1.04,308.85,44.4,50.0,0.3,38.5,50.0,0-6,1,0,0
CUST-01676,Male,0,Yes,Yes,66,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,59.82,4001.27,Yes,60.63,0.987,3948.12,55.6,57.1,0.1,83.8,0.0,48+,0,0,1
CUST-01677,Male,0,No,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,104.61,3267.05,Yes,108.9,0.961,3138.3,22.2,14.3,1.0,21.1,70.0,24-48,0,0,0
CUST-01678,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,48.6,579.48,No,52.68,0.923,534.6,11.1,7.1,0.3,36.3,55.0,6-12,0,0,0
CUST-01679,Female,0,No,No,13,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,77.0,911.38,No,70.11,1.098,1001.0,55.6,57.1,1.0,18.3,25.0,12-24,0,0,1
CUST-01680,Female,1,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),116.37,7235.51,Yes,103.36,1.126,8145.9,55.6,64.3,1.0,50.0,45.0,48+,0,1,1
CUST-01681,Female,0,Yes,Yes,33,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,54.42,1683.93,No,51.03,1.066,1795.86,33.3,35.7,0.1,61.0,0.0,24-48,0,0,1
CUST-01682,Female,0,No,No,21,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),68.61,1413.69,Yes,67.32,1.019,1440.81,44.4,42.9,0.1,56.5,0.0,12-24,0,1,1
CUST-01683,Male,1,Yes,No,25,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),99.43,2299.78,Yes,91.99,1.081,2485.75,44.4,57.1,1.0,22.8,45.0,24-48,0,1,1
CUST-01684,Male,0,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,81.91,440.87,Yes,88.17,0.929,409.55,22.2,14.3,1.0,7.2,80.0,0-6,0,0,0
CUST-01685,Male,0,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),97.43,372.32,No,93.08,1.047,389.72,22.2,28.6,0.3,34.7,75.0,0-6,0,1,1
CUST-01686,Male,0,No,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),54.06,1766.63,No,55.21,0.979,1729.92,33.3,35.7,1.0,24.4,25.0,24-48,0,1,1
CUST-01687,Female,0,No,No,26,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Two year,No,Mailed check,59.78,1545.49,No,59.44,1.006,1554.28,55.6,57.1,0.1,61.6,0.0,24-48,0,0,0
CUST-01688,Male,0,No,No,17,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.2,387.56,No,22.8,0.93,360.4,0.0,0.0,1.0,9.4,50.0,12-24,0,1,0
CUST-01689,Male,0,Yes,Yes,30,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,98.88,2693.43,No,89.78,1.101,2966.4,44.4,50.0,1.0,25.5,45.0,24-48,0,0,1
CUST-01690,Female,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),74.07,291.22,No,72.81,1.017,296.28,22.2,14.3,1.0,6.7,80.0,0-6,0,1,0
CUST-01691,Female,0,No,Yes,65,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),74.56,4609.66,No,70.92,1.051,4846.4,66.7,71.4,1.0,49.5,25.0,48+,0,1,1
CUST-01692,Female,0,No,No,13,No,No phone service,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,51.67,639.31,No,49.18,1.051,671.71,33.3,42.9,0.1,49.9,0.0,12-24,0,0,0
CUST-01693,Female,0,Yes,No,4,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),108.16,435.38,Yes,108.84,0.994,432.64,44.4,50.0,1.0,11.1,75.0,0-6,0,1,1
CUST-01694,Male,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,89.52,678.8,No,84.85,1.055,716.16,11.1,7.1,1.0,6.7,80.0,6-12,0,0,0
CUST-01695,Male,0,Yes,Yes,5,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,24.11,121.09,Yes,24.22,0.995,120.55,55.6,64.3,0.3,41.9,30.0,0-6,0,0,0
CUST-01696,Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,95.03,704.78,Yes,88.1,1.079,760.24,11.1,7.1,1.0,6.7,100.0,6-12,0,0,0
CUST-01697,Male,1,Yes,Yes,20,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,22.37,485.4,Yes,24.27,0.922,447.4,33.3,35.7,1.0,17.8,25.0,12-24,0,0,1
CUST-01698,Male,0,Yes,Yes,43,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),52.32,2394.73,No,55.69,0.939,2249.76,66.7,64.3,1.0,37.2,25.0,24-48,0,1,0
CUST-01699,Male,0,Yes,Yes,12,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,64.05,705.29,Yes,58.77,1.09,768.6,66.7,71.4,1.0,20.0,25.0,6-12,0,0,1
CUST-01700,Female,0,Yes,No,21,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,83.43,1861.48,No,88.64,0.941,1752.03,55.6,57.1,0.3,50.8,0.0,12-24,0,0,0
CUST-01701,Male,0,Yes,No,63,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,85.99,5709.28,Yes,90.62,0.949,5417.37,66.7,64.3,1.0,48.3,25.0,48+,0,0,0
CUST-01702,Female,0,No,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,68.69,816.0,No,62.77,1.094,892.97,22.2,14.3,1.0,11.7,50.0,12-24,0,0,0
CUST-01703,Male,0,No,Yes,48,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,51.2,2454.81,No,51.14,1.001,2457.6,55.6,57.1,0.1,73.8,0.0,24-48,0,0,1
CUST-01704,Male,1,Yes,No,7,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),78.47,511.17,Yes,73.02,1.075,549.29,55.6,64.3,1.0,15.0,55.0,6-12,0,1,0
CUST-01705,Male,0,No,Yes,8,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),86.96,633.85,No,79.23,1.098,695.68,77.8,78.6,0.1,56.0,30.0,6-12,0,1,0
CUST-01706,Female,0,No,Yes,23,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,47.26,1124.35,No,48.88,0.967,1086.98,77.8,78.6,0.1,64.3,0.0,12-24,0,0,0
CUST-01707,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),78.16,775.49,Yes,77.55,1.008,781.6,22.2,14.3,1.0,10.0,80.0,6-12,0,1,0
CUST-01708,Female,0,Yes,Yes,60,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,68.82,4189.69,Yes,69.83,0.986,4129.2,44.4,42.9,1.0,42.2,25.0,48+,0,0,1
CUST-01709,Female,0,Yes,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),25.13,70.02,Yes,23.34,1.077,75.39,22.2,28.6,1.0,6.1,80.0,0-6,1,1,0
CUST-01710,Female,0,No,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,103.39,3257.22,Yes,101.79,1.016,3308.48,55.6,57.1,1.0,28.9,45.0,24-48,0,0,1
CUST-01711,Male,1,Yes,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,110.04,3361.17,No,101.85,1.08,3631.32,22.2,14.3,1.0,22.8,70.0,24-48,0,0,0
CUST-01712,Male,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,79.3,238.05,Yes,79.35,0.999,237.9,22.2,14.3,1.0,6.1,80.0,0-6,1,0,0
CUST-01713,Male,0,Yes,Yes,43,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Mailed check,98.87,4171.46,No,97.01,1.019,4251.41,44.4,57.1,0.1,68.8,20.0,24-48,0,0,1
CUST-01714,Male,0,Yes,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,77.89,1964.82,Yes,85.43,0.912,1791.47,22.2,14.3,1.0,17.2,50.0,12-24,0,0,0
CUST-01715,Female,0,No,Yes,42,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,70.74,2685.48,Yes,63.94,1.106,2971.08,44.4,42.9,1.0,32.2,25.0,24-48,0,0,1
CUST-01716,Female,0,Yes,Yes,52,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),83.44,4162.23,Yes,80.04,1.042,4338.88,66.7,71.4,0.1,78.2,0.0,48+,0,1,0
CUST-01717,Female,0,No,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,78.61,1205.45,No,80.36,0.978,1179.15,22.2,14.3,1.0,12.8,50.0,12-24,0,0,0
CUST-01718,Male,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),89.34,2196.41,No,91.52,0.976,2144.16,11.1,7.1,1.0,15.6,50.0,12-24,0,1,0
CUST-01719,Female,0,No,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Mailed check,80.46,976.33,No,81.36,0.989,965.52,55.6,57.1,0.3,45.8,0.0,6-12,0,0,1
CUST-01720,Male,0,Yes,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,116.02,1119.01,No,124.33,0.933,1044.18,55.6,50.0,1.0,16.1,75.0,6-12,0,0,1
CUST-01721,Female,0,Yes,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Electronic check,80.95,84.94,Yes,84.94,0.953,80.95,33.3,35.7,0.1,43.2,30.0,0-6,1,0,0
CUST-01722,Male,1,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),60.03,4435.01,Yes,65.22,0.92,4082.04,11.1,7.1,1.0,40.0,50.0,48+,0,1,0
CUST-01723,Male,0,Yes,No,22,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Mailed check,23.06,525.31,No,23.88,0.966,507.32,44.4,57.1,0.1,57.1,0.0,12-24,0,0,1
CUST-01724,Female,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,94.35,89.88,No,89.88,1.05,94.35,77.8,78.6,0.3,44.1,50.0,0-6,1,0,1
CUST-01725,Female,1,Yes,No,1,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),29.35,55.605,No,55.6,0.528,29.35,66.7,71.4,1.0,13.9,55.0,0-6,1,1,0
CUST-01726,Female,0,No,No,13,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,73.99,1012.24,Yes,77.86,0.95,961.87,55.6,57.1,1.0,18.3,25.0,12-24,0,0,0
CUST-01727,Female,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),19.3475,55.605,No,55.6,0.348,19.35,22.2,14.3,0.3,33.0,55.0,0-6,1,1,0
CUST-01728,Male,0,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Mailed check,89.92,1485.69,No,82.54,1.089,1618.56,55.6,57.1,0.3,49.1,0.0,12-24,0,0,1
CUST-01729,Female,1,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),36.77,109.1,Yes,36.37,1.011,110.31,11.1,7.1,1.0,3.9,80.0,0-6,1,1,0
CUST-01730,Female,0,Yes,Yes,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),53.32,100.92,No,50.46,1.057,106.64,0.0,0.0,0.1,37.1,55.0,0-6,1,1,0
CUST-01731,Female,0,Yes,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),92.55,3648.96,Yes,98.62,0.938,3424.35,11.1,7.1,1.0,22.8,50.0,24-48,0,1,0
CUST-01732,Male,0,Yes,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),78.09,4282.33,No,71.37,1.094,4685.4,11.1,7.1,0.3,63.6,25.0,48+,0,1,0
CUST-01733,Male,0,Yes,No,20,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,39.21,762.78,No,38.14,1.028,784.2,66.7,64.3,1.0,24.5,25.0,12-24,0,0,1
CUST-01734,Female,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,51.93,2542.76,No,47.98,1.082,2752.29,11.1,7.1,1.0,31.7,50.0,48+,0,0,0
CUST-01735,Male,0,Yes,No,2,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),63.17,130.4,No,65.2,0.969,126.34,22.2,35.7,0.1,41.6,55.0,0-6,1,1,1
CUST-01736,Female,0,Yes,Yes,47,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Electronic check,57.93,2455.47,No,52.24,1.109,2722.71,55.6,57.1,0.3,65.2,0.0,24-48,0,0,1
CUST-01737,Male,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,81.27,260.33,Yes,86.78,0.937,243.81,22.2,14.3,1.0,6.1,80.0,0-6,1,0,0
CUST-01738,Male,0,Yes,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),60.53,3217.3,No,60.7,0.997,3208.09,22.2,14.3,0.1,69.9,25.0,48+,0,1,0
CUST-01739,Male,0,No,No,58,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,77.22,4400.05,Yes,75.86,1.018,4478.76,55.6,57.1,0.1,79.3,0.0,48+,0,0,1
CUST-01740,Male,0,Yes,Yes,48,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,43.27,2023.22,Yes,42.15,1.027,2076.96,66.7,71.4,1.0,40.0,25.0,24-48,0,0,1
CUST-01741,Female,0,Yes,No,51,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,117.73,5837.5,Yes,114.46,1.029,6004.23,11.1,21.4,1.0,30.6,70.0,48+,0,0,1
CUST-01742,Female,0,No,Yes,30,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),96.0,2770.78,No,92.36,1.039,2880.0,77.8,85.7,0.3,60.2,20.0,24-48,0,1,1
CUST-01743,Female,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),57.94,757.71,No,63.14,0.918,695.28,44.4,42.9,0.1,51.5,0.0,6-12,0,1,1
CUST-01744,Male,0,Yes,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),115.56,4012.45,No,114.64,1.008,4044.6,11.1,7.1,1.0,21.7,70.0,24-48,0,1,0
CUST-01745,Female,1,Yes,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),89.33,1803.25,Yes,81.97,1.09,1965.26,22.2,14.3,1.0,16.7,50.0,12-24,0,1,0
CUST-01746,Female,0,Yes,No,1,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,63.86,63.41,No,63.41,1.007,63.86,55.6,57.1,1.0,11.7,55.0,0-6,1,0,0
CUST-01747,Female,1,Yes,No,24,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),39.54,992.15,No,41.34,0.956,948.96,33.3,35.7,0.1,56.0,0.0,12-24,0,1,1
CUST-01748,Male,0,Yes,Yes,36,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),76.52,2798.15,No,77.73,0.984,2754.72,44.4,42.9,0.1,64.9,0.0,24-48,0,1,0
